id,loan_status
69030,0.9436266
69031,0.0060370006
69032,0.029353334
69033,0.009507682
69034,0.010773951
69035,0.1438477
69036,0.0046019973
69037,0.004698925
69038,0.04007483
69039,0.007345663
69040,0.12698658
69041,0.005005088
69042,0.0017702753
69043,0.017213633
69044,0.000464383
69045,0.0044144453
69046,0.003747259
69047,0.97151923
69048,0.9947072
69049,0.007861265
69050,0.26405156
69051,0.0006542612
69052,0.9542989
69053,0.0032387115
69054,0.08532856
69055,0.010218618
69056,0.02357092
69057,0.031020803
69058,0.06809768
69059,0.9782099
69060,0.005500393
69061,0.013120969
69062,0.015780983
69063,0.0010653422
69064,0.13207877
69065,0.0360259
69066,0.04394659
69067,0.8624865
69068,0.0046773716
69069,0.00075767335
69070,0.0018366282
69071,0.04306623
69072,0.9993438
69073,0.02161187
69074,0.01938429
69075,0.0023255532
69076,0.0056787864
69077,0.90027493
69078,0.0131699545
69079,0.0076273796
69080,0.003644196
69081,0.0031808882
69082,0.006903351
69083,0.023085915
69084,0.026523247
69085,0.026764983
69086,0.013953447
69087,0.013461688
69088,0.03563037
69089,0.014041284
69090,0.0020900955
69091,0.1497626
69092,0.0053773224
69093,0.32470056
69094,0.08093451
69095,0.033469234
69096,0.005500988
69097,0.023832627
69098,0.024909416
69099,0.004662593
69100,0.017937426
69101,0.042784106
69102,0.0025208523
69103,0.012580465
69104,0.99814105
69105,0.007756329
69106,0.017637828
69107,0.016977247
69108,0.97663975
69109,0.004266115
69110,0.013600401
69111,0.0033856682
69112,0.0124692675
69113,0.008829259
69114,0.025771033
69115,0.039476227
69116,0.024808317
69117,0.00030045016
69118,0.00078474445
69119,0.00385649
69120,0.0024860532
69121,0.06967503
69122,0.008128018
69123,0.9987897
69124,0.040480092
69125,0.0012861149
69126,0.055199
69127,0.02485285
69128,0.0027888743
69129,0.047615033
69130,0.0057792463
69131,0.008416053
69132,0.014084634
69133,0.0026761352
69134,0.014460731
69135,0.02659017
69136,0.011734228
69137,0.006060583
69138,0.00012013521
69139,0.0063306796
69140,0.0038340294
69141,0.16291083
69142,0.3559355
69143,0.9964227
69144,0.00061861024
69145,0.50917745
69146,0.26198632
69147,0.106121585
69148,0.0028394056
69149,0.048095558
69150,0.21085699
69151,0.017599532
69152,0.01945516
69153,0.02867047
69154,0.028230228
69155,0.65466386
69156,0.004874092
69157,0.032617178
69158,0.018082539
69159,0.0005185199
69160,0.9804719
69161,0.009498046
69162,0.023453575
69163,0.026971161
69164,0.0002547367
69165,0.067838624
69166,0.008492583
69167,0.989047
69168,0.003231165
69169,0.06789585
69170,0.02414844
69171,0.0047772075
69172,0.012227636
69173,0.8689812
69174,0.001198686
69175,0.06536461
69176,0.07524245
69177,0.051889036
69178,0.0035366404
69179,0.3422766
69180,0.6810546
69181,0.005303017
69182,0.0008781867
69183,0.34256867
69184,0.054747514
69185,0.0019368303
69186,0.06575627
69187,0.011067943
69188,0.0010994368
69189,0.007947219
69190,0.5065266
69191,0.02581205
69192,0.036419455
69193,0.07217263
69194,0.97390896
69195,0.0075807273
69196,0.026466858
69197,0.008983289
69198,0.0058041494
69199,0.0049630385
69200,0.06644577
69201,0.028657572
69202,0.046255928
69203,0.0067499555
69204,0.0048952494
69205,0.07347274
69206,0.044701606
69207,0.0011380716
69208,0.0018341847
69209,0.04194151
69210,0.024272427
69211,0.05411009
69212,0.003932967
69213,0.029805962
69214,0.0005402749
69215,0.016472477
69216,0.027004134
69217,0.009507584
69218,0.0004947143
69219,0.06287888
69220,0.02751384
69221,0.015768442
69222,0.19290282
69223,0.99350727
69224,0.0034598014
69225,0.06371367
69226,0.0022482504
69227,0.02275609
69228,0.008870785
69229,0.27822617
69230,0.9980509
69231,0.030109048
69232,0.030127287
69233,0.010670114
69234,0.008564872
69235,0.96653247
69236,0.027922738
69237,0.98898846
69238,0.007842024
69239,0.92158157
69240,0.91757524
69241,0.0010340278
69242,0.9947114
69243,0.0027181208
69244,0.035375364
69245,0.011902268
69246,0.1689032
69247,0.0034978744
69248,0.9800537
69249,0.039363876
69250,0.008241175
69251,0.00039843027
69252,0.014817449
69253,0.0017450483
69254,0.018490616
69255,0.011569252
69256,0.023760233
69257,0.23755422
69258,0.043440852
69259,0.3818323
69260,0.026795203
69261,0.12986782
69262,0.04514491
69263,0.004069726
69264,0.014449157
69265,0.02134086
69266,0.0049760025
69267,0.25619256
69268,6.851532e-05
69269,0.0006432805
69270,0.010061697
69271,0.13900873
69272,0.07707708
69273,0.089494854
69274,0.032781422
69275,0.93858373
69276,0.0029859317
69277,0.0027773543
69278,0.99917513
69279,0.17779468
69280,0.008808557
69281,0.8399443
69282,0.9977507
69283,0.006417054
69284,0.00075169234
69285,0.025774403
69286,0.00040295455
69287,0.0026870603
69288,0.001537453
69289,0.0022102168
69290,0.008897493
69291,0.0009767364
69292,0.015369981
69293,0.028086878
69294,0.028194206
69295,0.004046809
69296,0.004467994
69297,0.00055522664
69298,0.007831895
69299,0.0018056304
69300,0.09430781
69301,0.00129034
69302,0.96887356
69303,0.13133219
69304,0.007395782
69305,0.02166764
69306,0.04388022
69307,0.26081952
69308,0.003725763
69309,0.04092398
69310,0.9414863
69311,0.015861908
69312,0.0064596026
69313,0.34142277
69314,0.002395713
69315,0.021840008
69316,0.0041087996
69317,0.0012451397
69318,0.005349565
69319,0.011288058
69320,0.0040726843
69321,0.0067723743
69322,0.0178087
69323,0.012400382
69324,0.016021071
69325,0.09883184
69326,0.041057006
69327,0.00023742874
69328,0.8955074
69329,0.011831186
69330,0.017749239
69331,0.20497453
69332,0.086897664
69333,0.41127878
69334,0.0011912918
69335,0.00014628601
69336,0.16197361
69337,0.01982116
69338,0.0017127743
69339,0.0023044946
69340,0.03366399
69341,0.01750923
69342,0.027385615
69343,0.0020720933
69344,0.06592678
69345,0.004681527
69346,0.06784559
69347,0.000414783
69348,0.014183276
69349,0.05428033
69350,0.03572878
69351,0.05550646
69352,0.008567719
69353,0.011136008
69354,0.0063147563
69355,0.0006057419
69356,0.012744366
69357,0.0025883585
69358,0.013907937
69359,0.0040399344
69360,0.11249044
69361,0.14127986
69362,0.15817137
69363,0.011305777
69364,0.054799646
69365,0.010212433
69366,0.04352446
69367,0.023454504
69368,0.5616098
69369,0.021341039
69370,0.001267207
69371,0.0014200737
69372,0.040031835
69373,0.0422237
69374,0.00042817392
69375,0.03732506
69376,0.00059011363
69377,0.95641077
69378,0.080651775
69379,0.0037261138
69380,0.99420184
69381,0.0025066074
69382,0.002203586
69383,0.007120488
69384,0.0897621
69385,0.07262501
69386,0.0004808719
69387,0.9947636
69388,0.10920073
69389,0.0032836853
69390,0.02320864
69391,0.0013261322
69392,0.018899247
69393,0.0016936356
69394,0.00083121797
69395,0.026251236
69396,0.0034548447
69397,0.27953205
69398,0.2344284
69399,0.9462162
69400,0.00073727395
69401,0.001262785
69402,8.6780135e-05
69403,0.0051310332
69404,0.94733214
69405,0.0005555371
69406,0.008372195
69407,0.1239616
69408,0.058551483
69409,0.021734674
69410,0.020183796
69411,0.06415083
69412,0.022000976
69413,0.0031036353
69414,0.042450815
69415,0.14335029
69416,0.046083126
69417,0.0038133506
69418,0.0021166399
69419,0.051748417
69420,0.017111475
69421,0.0013434009
69422,0.08524957
69423,0.07295836
69424,0.10832353
69425,0.0758154
69426,0.06462193
69427,0.020149179
69428,0.24761659
69429,0.091993645
69430,0.01936578
69431,0.0015770235
69432,0.0014190646
69433,0.03697123
69434,0.0860967
69435,0.016643533
69436,0.005891722
69437,0.016398463
69438,0.03247752
69439,0.001779843
69440,0.006053969
69441,0.00014227182
69442,0.00073577964
69443,0.931815
69444,0.0025653448
69445,0.0042120046
69446,0.005339456
69447,0.0006855913
69448,0.019496478
69449,0.005713251
69450,0.009259821
69451,0.0020851663
69452,0.21350366
69453,0.028842183
69454,0.0030263325
69455,0.016475776
69456,0.05219348
69457,0.06404631
69458,0.033383153
69459,0.021512939
69460,0.15129992
69461,0.91883963
69462,0.10991073
69463,0.0004445687
69464,0.05384678
69465,0.059073552
69466,0.110147595
69467,0.017265894
69468,0.008084199
69469,0.31412327
69470,0.03221356
69471,0.0051167575
69472,0.007995537
69473,0.0012321672
69474,0.028029602
69475,0.016244555
69476,0.042379726
69477,0.011365009
69478,0.0063312976
69479,0.04537256
69480,0.1289854
69481,0.0033751025
69482,0.03505156
69483,0.0013852675
69484,0.0051542046
69485,0.06502066
69486,0.0016526206
69487,0.00087557157
69488,0.018556988
69489,0.004210061
69490,0.015903354
69491,0.047049277
69492,0.029149137
69493,0.052614022
69494,0.1172935
69495,0.03595543
69496,0.021121593
69497,0.02226914
69498,0.057661537
69499,0.01706479
69500,0.09492811
69501,0.06478077
69502,0.002531582
69503,0.0027365764
69504,0.051592734
69505,0.006044983
69506,0.0029554905
69507,0.042713303
69508,0.084638216
69509,0.00010308786
69510,0.03689972
69511,0.0085781785
69512,0.009796167
69513,0.009030682
69514,0.3129749
69515,0.0032118917
69516,0.031531107
69517,0.08001969
69518,0.010007716
69519,0.009654475
69520,0.02217171
69521,0.09954381
69522,0.01617758
69523,0.9229417
69524,0.6167119
69525,0.9960354
69526,0.9793396
69527,0.01799128
69528,0.0002547112
69529,0.002496602
69530,0.930953
69531,0.034443524
69532,0.0019000788
69533,0.05337375
69534,0.035020255
69535,0.05461086
69536,0.0014276977
69537,0.11760818
69538,0.19543459
69539,0.00028578835
69540,0.13603696
69541,0.008788978
69542,0.024448875
69543,0.02159675
69544,0.22114363
69545,0.9979777
69546,0.08892174
69547,0.17825577
69548,0.0013587478
69549,0.018269213
69550,0.0031931268
69551,0.004401895
69552,0.03547302
69553,0.008686002
69554,0.50124645
69555,0.07864021
69556,0.008769752
69557,0.0031160319
69558,0.0013911878
69559,0.9382616
69560,0.9638599
69561,0.07057572
69562,0.27768075
69563,0.012520024
69564,0.9830751
69565,0.009516695
69566,0.012689868
69567,0.020724855
69568,0.014867663
69569,0.0030557287
69570,0.005348233
69571,3.1571082e-05
69572,0.0005021866
69573,0.9801159
69574,0.0028997243
69575,0.008109736
69576,0.07255345
69577,0.97480565
69578,0.9849192
69579,0.3070443
69580,0.099784076
69581,0.010182294
69582,0.9422243
69583,0.2102212
69584,0.026188528
69585,0.013798777
69586,0.08056279
69587,0.014384824
69588,0.004599676
69589,0.06781063
69590,0.0017357499
69591,0.0018245373
69592,0.44739187
69593,0.42212388
69594,0.013825115
69595,0.00434594
69596,0.013438315
69597,0.9666312
69598,0.031957615
69599,0.020142665
69600,0.0013311026
69601,0.032010477
69602,0.04899306
69603,0.95693153
69604,0.030032005
69605,0.020517882
69606,0.0004991107
69607,0.1346739
69608,0.06309355
69609,0.08259345
69610,0.9943299
69611,0.0083907265
69612,0.039495416
69613,0.020274293
69614,0.033099618
69615,0.011643985
69616,0.026121322
69617,0.034683324
69618,0.002215501
69619,0.999106
69620,0.00079355517
69621,0.22246687
69622,0.012102267
69623,0.27818367
69624,0.07265635
69625,0.12759028
69626,0.11170159
69627,0.0005331094
69628,0.028868495
69629,0.11788972
69630,0.94903934
69631,0.97873086
69632,0.012277293
69633,0.23793836
69634,0.00090944755
69635,0.018958734
69636,0.0012383579
69637,0.05539605
69638,0.054558422
69639,0.9920476
69640,0.0005927467
69641,0.42388684
69642,0.00015870172
69643,0.023024673
69644,0.9986318
69645,0.03309838
69646,0.0014487657
69647,0.009820193
69648,0.9903492
69649,0.15224373
69650,0.046910312
69651,0.0098910285
69652,0.002592207
69653,0.0006358927
69654,0.006843146
69655,0.0006353214
69656,0.028039178
69657,0.016830247
69658,0.0074007264
69659,0.06732131
69660,0.05569624
69661,0.17986168
69662,0.954963
69663,0.00011895414
69664,0.0013600076
69665,0.9757657
69666,0.079555385
69667,0.021791786
69668,0.80248225
69669,0.0049456554
69670,0.0006001908
69671,0.006549251
69672,0.08221555
69673,0.37464678
69674,0.79121494
69675,0.0066157184
69676,0.016449759
69677,0.062435158
69678,0.011483095
69679,0.9744074
69680,0.004619831
69681,0.011218718
69682,0.0072702183
69683,0.0066168406
69684,0.29545072
69685,0.014303505
69686,0.030469367
69687,0.043984823
69688,3.2986387e-05
69689,0.056099094
69690,0.016883867
69691,0.050681442
69692,0.05901862
69693,0.08472675
69694,0.00055718876
69695,0.0047050957
69696,0.2253037
69697,0.99695885
69698,0.024407905
69699,0.004669048
69700,0.014209368
69701,0.0020682584
69702,0.009858534
69703,0.03757445
69704,0.2473038
69705,0.003917052
69706,0.062339272
69707,0.042969443
69708,0.17932712
69709,0.015334517
69710,0.04872849
69711,0.30021194
69712,0.031819075
69713,0.004784675
69714,0.9765413
69715,0.016017428
69716,0.041157875
69717,0.085741155
69718,0.06289561
69719,0.0073640863
69720,0.98405313
69721,0.016090686
69722,0.016745653
69723,0.007805497
69724,0.00507527
69725,0.0052255513
69726,0.028754488
69727,0.006181845
69728,0.14015155
69729,0.0021011233
69730,0.03396142
69731,0.026994742
69732,0.003028428
69733,0.004704484
69734,0.00039113057
69735,0.007873715
69736,0.006922895
69737,0.02446984
69738,0.07271581
69739,0.00069092785
69740,0.004962855
69741,0.087010235
69742,0.0015671791
69743,0.07078747
69744,0.009946148
69745,0.0012651887
69746,0.02165252
69747,0.06263837
69748,0.0018303659
69749,0.09020067
69750,0.00042323268
69751,0.0018723444
69752,0.1607637
69753,0.020422518
69754,0.0010743621
69755,0.988462
69756,0.026662448
69757,0.0021282407
69758,0.0029708263
69759,0.0027456158
69760,0.0023537143
69761,0.00093207904
69762,0.010576494
69763,0.032751247
69764,0.0006797036
69765,0.009962497
69766,0.013010946
69767,0.0028086395
69768,0.048875697
69769,0.62755436
69770,0.0098019
69771,0.008043549
69772,0.053117543
69773,0.716122
69774,0.9720773
69775,0.00628891
69776,0.014086714
69777,0.002353543
69778,0.07504769
69779,0.021121968
69780,0.05808471
69781,0.013059282
69782,0.5806673
69783,0.00057237415
69784,0.0053163767
69785,0.12789635
69786,0.26482818
69787,0.15150428
69788,0.0058870013
69789,0.0007196417
69790,0.002859056
69791,0.0044198637
69792,0.0056911097
69793,0.25591832
69794,0.0046000103
69795,0.005728774
69796,0.0012083448
69797,0.049105447
69798,0.001092663
69799,0.010626526
69800,0.0007202437
69801,0.9852013
69802,0.001953995
69803,0.053254306
69804,0.97993463
69805,0.10758582
69806,0.00090583396
69807,0.008710738
69808,0.09543476
69809,0.0043235486
69810,0.97618866
69811,0.006854803
69812,0.022012284
69813,0.0024990505
69814,0.12837023
69815,0.10658235
69816,0.0001525081
69817,0.031661257
69818,0.0019520955
69819,0.09945025
69820,0.00046964755
69821,0.99659026
69822,0.18415312
69823,0.20818262
69824,0.1159459
69825,0.0018509949
69826,0.015175447
69827,0.010072865
69828,0.15364766
69829,0.99928516
69830,0.007892346
69831,0.6751088
69832,0.09937682
69833,0.08710919
69834,0.004803986
69835,0.0026836172
69836,0.290897
69837,0.048527014
69838,0.0374136
69839,0.033873618
69840,0.014756076
69841,0.0046203095
69842,0.0068566953
69843,0.023025114
69844,0.1509515
69845,0.0017268125
69846,0.00825195
69847,0.08106517
69848,0.027767295
69849,0.00600581
69850,0.101284645
69851,0.0026012808
69852,0.006445271
69853,0.06518848
69854,0.1554519
69855,0.039564345
69856,0.5879712
69857,0.80691636
69858,0.06295162
69859,0.002326412
69860,0.0016712935
69861,0.9943065
69862,0.011386507
69863,0.0001691304
69864,0.96594644
69865,0.057510376
69866,0.0014443314
69867,0.8293146
69868,0.026591182
69869,0.20795044
69870,0.008016421
69871,0.00073388155
69872,0.9202607
69873,0.030807199
69874,0.030188126
69875,0.004074851
69876,0.058651574
69877,0.010176995
69878,0.0029453686
69879,0.008454621
69880,0.00744147
69881,0.09192205
69882,0.006081124
69883,0.047426123
69884,0.9694231
69885,0.42809558
69886,0.024728823
69887,0.11005598
69888,0.10825444
69889,0.13662618
69890,0.043995015
69891,0.014000012
69892,0.049802456
69893,0.2639212
69894,0.002034361
69895,0.9934818
69896,0.95007175
69897,0.036284972
69898,0.036275093
69899,0.0005121166
69900,0.029771173
69901,0.989641
69902,0.016663374
69903,0.1673041
69904,0.020947477
69905,0.0046753143
69906,0.0025216017
69907,0.056019187
69908,0.028381716
69909,0.0084815575
69910,0.06824131
69911,0.059881646
69912,0.008690101
69913,0.23489405
69914,0.07754334
69915,0.25663257
69916,0.00060280005
69917,0.37180045
69918,0.22142908
69919,0.016401624
69920,0.013715681
69921,0.035337325
69922,0.00572096
69923,0.006523708
69924,0.06417972
69925,0.0028176163
69926,0.9286166
69927,0.007749833
69928,0.19925323
69929,0.009914522
69930,0.07163027
69931,0.022063725
69932,0.0849202
69933,0.01994466
69934,0.04765463
69935,0.092861235
69936,0.0063179047
69937,0.010964431
69938,0.0071625444
69939,0.12188008
69940,0.0016496266
69941,0.016790928
69942,0.00024210908
69943,0.016712004
69944,0.005680213
69945,0.066626504
69946,0.95393914
69947,0.00041810438
69948,0.031078001
69949,0.0043991646
69950,0.062045358
69951,0.1544676
69952,0.06491796
69953,0.006464271
69954,0.42660514
69955,0.7306859
69956,0.029054388
69957,0.046771303
69958,0.9875963
69959,0.9959317
69960,0.00025840374
69961,0.0014805532
69962,0.94688517
69963,0.069724746
69964,0.14704047
69965,0.65122783
69966,0.0028323114
69967,0.031089935
69968,0.0021211335
69969,0.0004907937
69970,0.0006035753
69971,0.0015230204
69972,0.10208351
69973,0.17643335
69974,0.0015051257
69975,0.005407618
69976,0.99314064
69977,0.0073705404
69978,0.4394931
69979,0.0049558594
69980,0.10650343
69981,0.01927995
69982,0.049548384
69983,0.0015837506
69984,0.0010576108
69985,0.0013338036
69986,0.035486504
69987,0.004239837
69988,0.03225224
69989,0.0014484712
69990,0.5708161
69991,0.009084123
69992,0.014182423
69993,0.0015336075
69994,0.001664165
69995,0.01215204
69996,0.010983383
69997,0.03780037
69998,0.047845397
69999,0.003923841
70000,0.00089278613
70001,0.033050638
70002,0.0052426
70003,0.021062925
70004,0.0011709695
70005,0.064934336
70006,0.0025293531
70007,0.015474613
70008,0.09173886
70009,0.07377084
70010,0.71257246
70011,0.08721885
70012,0.43182904
70013,0.09421973
70014,0.0089223655
70015,0.17129083
70016,0.01851397
70017,0.007914952
70018,0.0016692572
70019,0.018196387
70020,0.009491243
70021,0.0016675632
70022,0.005696954
70023,0.06827191
70024,0.004564779
70025,0.0038503034
70026,0.042809777
70027,0.006780179
70028,0.010223385
70029,0.002394282
70030,0.0005634446
70031,0.007638728
70032,0.9706777
70033,0.9898949
70034,0.11211412
70035,0.01982475
70036,0.044145007
70037,0.00276917
70038,0.0007741289
70039,0.99697375
70040,0.017097598
70041,0.043590978
70042,0.98580325
70043,0.002218806
70044,0.010882507
70045,0.07991162
70046,0.002241172
70047,0.007422799
70048,0.012622643
70049,0.00053838163
70050,0.012726057
70051,0.040065758
70052,0.023393868
70053,0.9932956
70054,0.9881428
70055,0.00289498
70056,0.0011386789
70057,0.0061002704
70058,0.002679729
70059,0.25086358
70060,0.0924642
70061,0.011732139
70062,0.04137561
70063,0.27165437
70064,0.10958439
70065,0.006432106
70066,0.9967225
70067,0.0146800205
70068,0.0017035543
70069,0.33039683
70070,0.021319062
70071,0.01754734
70072,0.9983398
70073,0.0036531251
70074,0.0003117334
70075,0.000754309
70076,0.00033143657
70077,0.015300699
70078,0.004254781
70079,0.009037427
70080,0.0035455613
70081,0.022851834
70082,0.023541389
70083,0.003907768
70084,0.003919406
70085,0.9358682
70086,0.010845931
70087,0.00504892
70088,0.018293524
70089,0.041826688
70090,0.09423387
70091,0.030632759
70092,0.998075
70093,0.0559969
70094,0.9049346
70095,0.14156877
70096,0.0163697
70097,0.86492425
70098,0.026754608
70099,0.0013498996
70100,0.0015735293
70101,0.0016051924
70102,0.9858307
70103,0.0034516612
70104,0.011052301
70105,0.06945335
70106,0.9847489
70107,0.0044660917
70108,0.0068412893
70109,0.07781428
70110,0.0036699208
70111,0.05903211
70112,0.98385596
70113,0.012670747
70114,0.32946515
70115,0.104112305
70116,0.0005268443
70117,0.0015321376
70118,0.08902005
70119,0.009080145
70120,0.14318998
70121,0.1713566
70122,0.05341443
70123,0.013902333
70124,0.06105387
70125,0.019906789
70126,0.00068922754
70127,0.024599664
70128,0.0026129321
70129,0.008356395
70130,0.007885061
70131,0.98678094
70132,0.028146962
70133,0.94398624
70134,0.9953265
70135,0.008101666
70136,0.0026587246
70137,0.9948443
70138,0.0012961538
70139,0.0011022362
70140,0.006120405
70141,0.033376154
70142,0.00885296
70143,0.03558121
70144,0.0003946076
70145,0.00052905723
70146,0.0005507869
70147,0.010972444
70148,0.9276033
70149,0.0014236884
70150,0.0011490477
70151,0.0020092747
70152,0.0031775816
70153,0.044721156
70154,0.001083992
70155,0.10092926
70156,0.01101275
70157,0.019944008
70158,0.0023488207
70159,0.8857409
70160,0.028966973
70161,0.056355197
70162,0.0019709957
70163,0.019240623
70164,0.000900884
70165,0.2104023
70166,0.0072578904
70167,0.9752863
70168,0.0044438206
70169,0.016252337
70170,0.0039961557
70171,0.95725155
70172,0.8001732
70173,0.011292204
70174,0.02040169
70175,0.019941682
70176,0.00074335356
70177,0.006410038
70178,0.0008953618
70179,0.9908364
70180,0.06662517
70181,0.05698562
70182,0.025881432
70183,0.0021268395
70184,0.010838818
70185,0.01088222
70186,0.84492105
70187,0.030054396
70188,0.0009166971
70189,0.089711584
70190,0.07297022
70191,0.006262328
70192,0.009782402
70193,0.0045732805
70194,0.0118660955
70195,0.17677239
70196,0.009392204
70197,0.94655746
70198,0.024815856
70199,0.09580231
70200,0.057464007
70201,0.9782914
70202,0.050950535
70203,0.98466635
70204,0.0070180534
70205,0.005814946
70206,0.09663018
70207,0.16919464
70208,0.06404831
70209,0.039268654
70210,0.02114622
70211,0.15425053
70212,0.031552482
70213,0.14282556
70214,0.12905213
70215,0.01274865
70216,0.99148315
70217,0.0051162993
70218,0.007046168
70219,0.37960777
70220,0.0038307216
70221,0.007038856
70222,0.0034638299
70223,0.0017777914
70224,0.9536653
70225,0.037813053
70226,0.02260306
70227,0.0032061236
70228,0.052787527
70229,0.004911939
70230,0.9520093
70231,0.20725943
70232,0.0045061954
70233,0.0034140216
70234,0.04875284
70235,0.0036401092
70236,0.00088854536
70237,0.08529825
70238,0.166953
70239,0.00031066054
70240,0.008932331
70241,0.048689246
70242,0.16106312
70243,0.035351753
70244,0.29890928
70245,0.0020182559
70246,0.0084403455
70247,0.029273763
70248,0.010072746
70249,0.012965443
70250,0.009321371
70251,0.042937275
70252,0.1324357
70253,0.9182023
70254,0.01448713
70255,0.03472896
70256,0.0034118432
70257,0.07015583
70258,0.01273579
70259,0.0059345705
70260,0.009237734
70261,0.004976791
70262,0.0058306498
70263,0.059855614
70264,0.00041669921
70265,0.0015974485
70266,0.021282252
70267,0.0012643696
70268,0.009921129
70269,0.051654343
70270,0.8323884
70271,0.018997932
70272,0.022817465
70273,0.0020143327
70274,0.043250795
70275,0.01233394
70276,0.3061468
70277,0.014984383
70278,0.0492949
70279,0.0029792434
70280,0.0013202274
70281,0.005992986
70282,0.24062082
70283,0.022021838
70284,0.9545518
70285,0.0035755017
70286,0.032576434
70287,0.17533357
70288,0.0016876872
70289,0.9677329
70290,0.020555636
70291,0.09112989
70292,0.036498446
70293,0.017275695
70294,0.0041781017
70295,0.09708554
70296,0.010743263
70297,0.6904094
70298,0.011205814
70299,0.00044569102
70300,0.047379825
70301,0.9801286
70302,0.15789904
70303,0.0012045503
70304,0.0059026354
70305,0.13867159
70306,0.008992187
70307,0.96162283
70308,0.012619375
70309,0.0048077377
70310,0.000591833
70311,0.8680984
70312,0.00078070327
70313,0.003682865
70314,0.09350449
70315,0.016332803
70316,0.0005786132
70317,0.97507405
70318,0.073954165
70319,0.004983057
70320,0.002349441
70321,0.0017782341
70322,0.018968802
70323,0.05204199
70324,0.009154498
70325,0.0035698086
70326,0.035640378
70327,0.98292345
70328,0.53694934
70329,0.016384855
70330,0.0007048233
70331,0.0010495275
70332,0.0005530403
70333,0.004416686
70334,0.29125875
70335,0.012802434
70336,0.046534337
70337,0.9657119
70338,0.43986088
70339,0.0039959187
70340,0.09671598
70341,0.0003778895
70342,0.07091869
70343,0.027026951
70344,0.25655955
70345,0.014873532
70346,0.99371004
70347,0.005300786
70348,0.1334034
70349,0.09891007
70350,0.03815577
70351,0.027704416
70352,0.0010835708
70353,0.012705279
70354,0.024079828
70355,0.06525295
70356,0.5485721
70357,0.015481037
70358,0.0008811182
70359,0.09310337
70360,0.006722387
70361,0.0023946876
70362,0.009045539
70363,0.03782297
70364,0.00043403945
70365,0.10450931
70366,0.004838774
70367,0.010325653
70368,0.018623592
70369,0.07295689
70370,0.40273437
70371,0.006330242
70372,0.043115836
70373,0.032788094
70374,0.042451225
70375,0.0051697344
70376,0.0052145575
70377,0.06744498
70378,0.084307626
70379,0.015340025
70380,0.017867237
70381,0.08978521
70382,0.31369686
70383,0.17658584
70384,0.0720654
70385,0.010183775
70386,0.9922895
70387,0.009386958
70388,0.15136337
70389,0.01892484
70390,0.014452972
70391,0.0019458929
70392,0.0002337662
70393,0.0021610137
70394,0.0017108618
70395,0.1551234
70396,0.014946229
70397,0.20102206
70398,0.0013730702
70399,0.98477477
70400,0.0586219
70401,0.0035873724
70402,0.036816757
70403,0.07524477
70404,0.102175064
70405,0.026425796
70406,0.07822162
70407,0.9710174
70408,0.06873912
70409,0.009390314
70410,0.21750759
70411,0.022176538
70412,0.0008400773
70413,0.01845487
70414,0.061138533
70415,0.013010138
70416,0.0026775175
70417,0.0016455483
70418,0.00086153706
70419,0.004429282
70420,0.063389525
70421,0.0015576533
70422,0.019746471
70423,0.06249003
70424,0.031010495
70425,0.025304994
70426,0.018120889
70427,0.027689436
70428,0.005560678
70429,0.09876172
70430,0.04444414
70431,0.06496427
70432,0.07413986
70433,0.1549954
70434,0.101654164
70435,0.020197889
70436,0.012384391
70437,0.011167927
70438,0.07112497
70439,0.0005240741
70440,0.3132377
70441,0.00560351
70442,0.033379976
70443,0.91850895
70444,0.010930536
70445,0.72976625
70446,0.9040596
70447,0.10922769
70448,0.042168044
70449,0.0027353442
70450,0.067300774
70451,0.1841812
70452,0.9683081
70453,0.074752845
70454,0.03590018
70455,0.058678802
70456,0.08465286
70457,0.00270892
70458,0.045289107
70459,0.0047112335
70460,0.9937436
70461,0.08588699
70462,0.12032206
70463,0.0030871388
70464,0.019231915
70465,0.0056918785
70466,0.009864037
70467,0.9622157
70468,0.9950524
70469,0.0005073391
70470,0.0036148124
70471,0.00016772389
70472,0.014802601
70473,0.9625583
70474,0.0006734677
70475,0.9739491
70476,0.046190463
70477,0.0140755065
70478,0.010698414
70479,0.99498796
70480,0.09127696
70481,0.34843528
70482,0.0009453047
70483,0.063777246
70484,0.09168486
70485,0.031140104
70486,0.038484987
70487,0.9869824
70488,0.0077773524
70489,0.082123175
70490,0.00455508
70491,0.5818903
70492,0.005565458
70493,0.044912282
70494,0.32424536
70495,0.0026276645
70496,0.0036168261
70497,0.026286894
70498,0.02307015
70499,0.90640426
70500,0.0035424647
70501,0.00036211734
70502,0.9760311
70503,0.06421073
70504,0.015149755
70505,0.023043463
70506,0.005866798
70507,0.0065333354
70508,0.94760513
70509,0.5626128
70510,0.03801886
70511,0.0002534143
70512,0.002290489
70513,0.018257111
70514,0.0008276078
70515,0.27428094
70516,0.00089548767
70517,0.016280416
70518,0.003595078
70519,0.0015761603
70520,0.007217824
70521,0.0009503076
70522,0.007251067
70523,0.00018875192
70524,0.007660319
70525,0.09343695
70526,0.87883717
70527,0.030002205
70528,0.0065171127
70529,0.17164467
70530,0.0037798565
70531,0.01933751
70532,0.021827094
70533,0.04947449
70534,0.0062139416
70535,0.00077605376
70536,0.006032499
70537,0.000559624
70538,0.004947974
70539,0.060745716
70540,0.00073401514
70541,0.003281766
70542,0.17402773
70543,0.98937446
